InstanceID,N,K,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us)
1695,37,4,20,3957,4700,25,3958,30,3958,0
1696,38,4,20,11624,14899,26,11624,33,11624,0
1697,37,4,20,21401,23374,24,21539,34,21539,0
1698,50,4,20,22525,27172,32,22534,38,22534,0
1699,28,4,20,1268,1706,19,1268,23,1268,0
1700,39,4,20,13150,16634,27,13152,31,13152,0
1701,59,4,20,19303,26152,37,19303,46,19303,0
1702,52,4,20,10418,15175,33,10418,39,10418,0
1703,32,4,20,6383,7923,22,6390,27,6390,0
1704,47,4,20,23090,35710,117,23091,37,23091,0
1705,50,4,20,15634,17618,32,15634,38,15634,0
1706,46,4,20,13118,15641,29,13118,35,13118,0
1707,45,4,20,20625,26993,28,20625,35,20625,0
1708,41,4,20,17853,21440,26,17853,32,17853,0
1709,29,4,20,5169,5822,19,5170,23,5170,0
1710,38,4,20,5592,6949,24,5593,31,5593,0
1711,37,8,8,52,75,32,52,36,52,0
1712,36,8,8,51,70,30,51,35,51,0
1713,37,8,8,54,74,29,54,36,54,0
1714,40,8,8,60,93,31,61,36,61,0
1715,32,8,8,53,80,26,53,33,53,0
1716,37,8,8,52,68,30,52,37,52,0
1717,32,8,8,54,83,26,54,31,54,0
1718,39,8,8,58,82,32,58,38,58,0
1719,41,8,8,51,71,32,51,38,51,0
1720,36,8,8,50,72,34,50,35,50,0
1721,35,8,8,52,67,30,52,33,52,0
1722,35,8,8,60,70,29,60,33,60,0
1723,41,8,8,60,76,32,60,37,60,0
1724,44,8,8,59,69,34,59,43,59,0
1725,35,8,8,57,66,30,57,34,57,0
1726,35,8,8,59,80,30,60,35,60,0
1727,31,8,8,59,67,26,60,32,60,0
1728,36,8,8,53,72,28,53,34,53,0
1729,38,8,8,54,67,30,54,36,54,0
1730,38,8,8,50,68,30,50,37,50,0
1731,34,8,8,55,70,27,55,34,55,0
1732,36,8,8,58,83,29,58,36,58,0
1733,43,8,8,51,65,34,51,40,51,0
1734,34,8,8,54,74,28,54,35,54,0
1735,32,8,8,51,72,54,51,33,51,0
1736,38,8,8,52,76,31,52,35,52,0
1737,28,8,8,60,100,24,61,31,61,0
1738,39,8,8,50,78,30,50,37,50,0
1739,39,8,8,50,77,31,50,36,50,0
1740,37,8,8,57,94,30,57,34,57,0
1741,54,8,16,793,1006,42,793,52,793,0
1742,48,8,16,769,1060,38,771,49,771,0
1743,44,8,16,106,126,35,106,44,106,0
1744,50,8,16,231,329,41,231,46,231,0
1745,42,8,16,88,101,34,88,39,88,0
1746,33,8,16,60,78,28,60,32,60,0
1747,39,8,16,230,359,32,230,37,230,0
1748,43,8,16,158,224,55,163,41,163,0
1749,58,8,16,622,716,46,622,53,622,0
1750,61,8,16,640,843,48,640,60,640,0
1751,58,8,16,308,409,46,308,52,308,0
1752,58,8,16,425,577,45,425,52,425,0
1753,59,8,16,642,1117,45,643,54,643,0
1754,50,8,16,565,847,97,565,46,565,0
1755,60,8,16,747,1002,48,747,56,747,0
1756,52,8,16,803,1049,40,803,50,803,0
1757,51,8,16,290,377,39,291,62,291,0
1758,47,8,16,192,253,37,193,45,193,0
1759,56,8,16,600,775,43,600,50,600,0
1760,42,8,16,341,475,35,343,40,343,0
1761,40,8,16,107,139,31,108,38,108,0
1762,50,8,16,301,402,40,301,46,301,0
1763,58,8,16,796,1036,48,796,53,796,0
1764,47,8,16,117,156,37,117,45,117,0
1765,56,8,16,474,686,43,474,51,474,0
1766,49,8,16,686,918,39,686,45,686,0
1767,40,8,16,333,546,33,335,38,335,0
1768,52,8,16,637,867,41,640,48,640,0
1769,45,8,16,442,657,66,442,45,442,0
1770,57,8,16,657,850,46,657,50,657,0
1771,80,8,20,11980,17609,60,11988,73,11988,0
1772,73,8,20,6896,8451,55,6896,67,6896,0
1773,86,8,20,12791,18664,64,12791,294,12791,0
1774,77,8,20,9784,14840,384,9784,471,9784,0
1775,85,8,20,4717,5982,230,4717,529,4717,0
1776,72,8,20,6086,7770,339,6086,81,6086,0
1777,70,8,20,12381,16249,78,12382,112,12382,0
1778,68,8,20,12875,19774,77,12875,108,12875,0
1779,54,8,20,291,421,99,291,60,291,0
1780,82,8,20,5517,6874,62,5517,77,5517,0
1781,94,8,20,10061,13708,70,10061,81,10061,0
1782,70,8,20,2008,2713,53,2008,68,2008,0
1783,72,8,20,4001,5912,55,4001,65,4001,0
1784,79,8,20,3265,4987,58,3265,74,3265,0
1785,71,8,20,2521,3293,53,2521,65,2521,0
1786,80,8,20,4717,6327,60,4717,84,4717,0
1787,39,8,20,354,495,32,354,38,354,0
1788,73,8,20,3445,5613,54,3447,67,3447,0
1789,82,8,20,11202,16393,62,11247,73,11247,0
1790,70,8,20,7814,11554,54,7819,65,7819,0
1791,68,8,20,10773,14973,52,10774,66,10774,0
1792,84,8,20,8386,10724,61,8386,74,8386,0
1793,56,8,20,2149,3142,45,2150,50,2150,0
1794,71,8,20,5842,8037,54,5842,88,5842,0
1795,77,8,20,5031,6363,58,5031,68,5031,0
1796,57,8,20,1145,1590,44,1150,53,1150,0
1797,105,8,20,12465,16256,77,12465,91,12465,0
1798,62,8,20,4934,6161,49,4935,55,4935,0
1799,61,8,20,4187,5553,47,4187,55,4187,0
1800,60,8,20,3020,4247,46,3023,55,3023,0
