InstanceID,M,N,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us),LRM_MaxGroupSum,LRM_Time(us)
1,10,2,8,30,32,23097,30,1073,20,5033,31,15697
2,10,2,8,31,36,91,31,61,19,3630,38,214
3,10,2,8,26,27,58,26,59,6,394,27,419
4,10,2,8,28,30,53,29,52,22,575,30,1282
5,10,2,8,40,41,65,40,52,27,3169,48,396
6,10,2,8,35,41,84,35,469,11,1342,38,385
7,10,2,8,36,37,49,36,252,14,246,38,239
8,10,2,8,12,14,957,12,71,8,452,15,204
9,10,2,8,21,22,48,21,36,14,145,23,119
10,10,2,8,24,25,35,24,39,17,163,27,121
11,10,2,8,11,12,37,11,42,6,128,12,148
12,10,2,8,16,17,32,16,34,12,143,20,152
13,10,2,8,33,44,45,33,40,15,162,42,149
14,10,2,8,14,15,196,14,54,8,104,16,202
15,10,2,8,35,37,33,35,36,20,88,42,978
16,10,2,8,27,27,48,27,72,6,94,28,140
17,10,2,8,23,23,30,23,67,15,89,26,102
18,10,2,8,39,41,565,39,78,26,133,50,205
19,10,2,8,27,28,67,27,26,11,94,28,106
20,10,2,8,38,47,31,38,24,17,83,42,94
21,10,2,8,36,42,21,36,24,11,162,40,130
22,10,2,8,40,40,48,40,26,26,109,43,116
23,10,2,8,38,42,30,38,21,19,193,50,115
24,10,2,8,28,35,20,28,23,10,120,31,135
25,10,2,8,17,17,18,17,22,11,168,20,205
26,10,2,16,887,1138,18,887,21,328,99,1128,125
27,10,2,16,396,398,18,396,21,176,88,500,116
28,10,2,16,231,267,20,231,20,126,81,298,98
29,10,2,16,457,479,20,464,23,336,88,536,186
30,10,2,16,1150,1330,28,1150,60,209,116,1264,105
31,10,2,16,2224,2270,16,2236,20,1269,90,2547,86
32,10,2,16,1981,1998,17,1981,21,1192,133,2234,112
33,10,2,16,3221,3226,19,3221,21,348,140,3518,103
34,10,2,16,787,1102,19,787,20,486,93,1115,94
35,10,2,16,1294,1302,18,1298,20,308,112,1382,90
36,10,2,16,338,361,23,338,23,236,79,364,135
37,10,2,16,1018,1080,17,1020,19,676,85,1177,88
38,10,2,16,2325,2345,15,2326,19,1045,99,2942,89
39,10,2,16,546,718,15,546,18,235,811,656,159
40,10,2,16,2212,2474,25,2218,2097,1178,140,2757,165
41,10,2,16,1177,1194,23,1223,21,732,80,1385,84
42,10,2,16,2281,2968,13,2311,18,1070,407,2525,207
43,10,2,16,1125,1151,30,1125,25,613,82,1337,80
44,10,2,16,218,253,26,221,21,122,95,286,87
45,10,2,16,545,710,119,547,28,273,81,709,96
46,10,2,16,318,439,15,318,19,180,95,434,87
47,10,2,16,181,185,22,182,22,129,84,200,218
48,10,2,16,2741,3835,29,2741,26,1274,117,3554,156
49,10,2,16,675,785,26,675,24,292,84,717,155
50,10,2,16,2753,3082,23,2778,21,1894,102,3238,103
51,10,2,20,14587,20489,26,14626,23,6937,265,18628,162
52,10,2,20,43265,44255,38,43304,30,30448,423,47351,288
53,10,2,20,26203,30139,44,26203,23,15967,391,35308,119
54,10,2,20,38059,45878,27,38059,20,20465,531,47710,206
55,10,2,20,20567,21669,35,20594,23,7786,402,23043,164
56,10,2,20,2918,2924,27,2918,25,726,135,3616,91
57,10,2,20,23879,25002,14,23879,19,12840,516,28756,134
58,10,2,20,33244,39346,52,33257,23,12756,539,39100,173
59,10,2,20,12582,16791,43,12582,24,5754,280,17146,128
60,10,2,20,35919,44178,31,36319,24,15770,9459,41937,396
61,10,2,20,42916,42954,35,42944,25,27977,413,48515,202
62,10,2,20,43188,45663,52,43459,40,27672,663,48744,1158
63,10,2,20,13060,13068,48,13068,33,7624,348,15721,146
64,10,2,20,27170,27185,40,27170,25,10955,810,30420,585
65,10,2,20,43005,52655,37,43005,24,16026,1572,47590,799
66,10,2,20,3301,3468,45,3348,32,1349,158,3697,223
67,10,2,20,36639,48926,33,36639,29,15566,1229,50457,226
68,10,2,20,29233,38313,61,29233,45,13726,817,35634,198
69,10,2,20,31768,37151,65,31942,25,11131,1069,33237,359
70,10,2,20,17817,18030,37,18030,24,12748,441,21721,115
71,10,2,20,46305,46478,35,46478,29,32087,731,53994,246
72,10,2,20,4090,5721,35,4090,23,2396,205,5455,90
73,10,2,20,31269,31456,26,31269,20,6339,8012,35437,359
74,10,2,20,48999,49395,35,48999,25,31451,632,65087,720
75,10,2,20,1912,2364,32,1914,24,1118,55,2529,79
76,9,3,8,29,37,39,29,19,15,84,35,61
77,9,3,8,12,14,45,12,29,7,59,15,106
78,9,3,8,22,23,14,22,65,15,171,26,119
79,9,3,8,18,27,27,19,892,7,63,24,101
80,9,3,8,40,45,15,40,40,18,85,53,58
81,9,3,8,16,20,29,16,25,8,48,20,76
82,9,3,8,25,27,13,26,15,8,33,29,86
83,9,3,8,34,37,16,35,18,19,36,42,61
84,9,3,8,13,18,14,13,44,5,66,17,61
85,9,3,8,22,23,18,22,20,12,46,29,62
86,9,3,8,37,54,22,37,23,14,42,49,55
87,9,3,8,31,40,19,31,19,15,57,33,58
88,9,3,8,37,46,17,37,68,19,34,45,96
89,9,3,8,38,50,20,38,19,20,29,50,70
90,9,3,8,26,29,16,26,16,10,34,31,53
91,9,3,8,23,27,16,24,15,13,64,31,55
92,9,3,8,38,41,15,39,17,11,35,42,53
93,9,3,8,10,11,13,10,15,8,27,14,51
94,9,3,8,35,46,15,37,16,24,24,38,51
95,9,3,8,12,16,15,12,19,6,32,15,51
96,9,3,8,32,36,15,32,15,17,34,43,54
97,9,3,8,12,14,15,12,15,7,25,14,50
98,9,3,8,28,33,13,29,15,18,79,34,52
99,9,3,8,33,38,125,34,8,24,59,37,58
100,9,3,8,18,25,5,19,7,11,29,22,54
101,9,3,16,768,954,4,790,17,532,53,1092,57
102,9,3,16,2158,2242,6,2294,8,1450,53,2507,59
103,9,3,16,744,889,7,744,8,323,61,1049,92
104,9,3,16,233,271,4,243,8,92,50,270,58
105,9,3,16,430,442,5,446,11,191,72,478,57
106,9,3,16,1405,1607,4,1405,7,518,55,1603,54
107,9,3,16,277,404,4,277,7,130,94,339,56
108,9,3,16,621,672,4,621,7,379,42,878,51
109,9,3,16,1714,1934,5,1714,7,652,66,2249,52
110,9,3,16,1568,2084,4,1568,7,674,72,2006,55
111,9,3,16,1260,1351,4,1260,7,619,58,1715,93
112,9,3,16,874,1085,4,899,7,423,77,973,56
113,9,3,16,317,493,6,340,7,108,36,394,59
114,9,3,16,1202,1590,3,1220,10,611,44,1486,56
115,9,3,16,966,1033,4,966,7,288,50,1143,61
116,9,3,16,1751,2164,3,1751,7,860,51,1967,54
117,9,3,16,302,411,4,307,7,147,5302,356,142
118,9,3,16,1929,2390,89,1963,24,904,711,2280,197
119,9,3,16,2032,2792,21,2077,21,1062,76,2830,126
120,9,3,16,1330,1408,7,1330,9,639,53,1766,114
121,9,3,16,94,108,8,94,8,33,25,114,55
122,9,3,16,2135,2865,5,2147,8,936,70,2736,54
123,9,3,16,2024,2281,11,2054,11,1187,75,3016,81
124,9,3,16,1325,1795,5,1390,9,604,50,1652,58
125,9,3,16,1650,1827,5,1655,7,823,503,2276,113
126,9,3,20,16551,23490,8,16551,9,5957,438,21344,205
127,9,3,20,27092,36653,17,27361,13,10103,614,30506,162
128,9,3,20,32679,38946,18,32788,13,13914,970,38818,162
129,9,3,20,8596,11181,18,8596,14,3876,223,10241,80
130,9,3,20,15692,18048,8,15716,8,6667,550,19623,124
131,9,3,20,26748,37555,14,26748,12,11213,585,32306,241
132,9,3,20,10100,10434,17,10382,9,5629,239,14246,66
133,9,3,20,31631,38023,5,31871,33,20657,424,33643,138
134,9,3,20,33318,48801,13,33318,49,15445,1255,42639,209
135,9,3,20,33285,37077,25,34312,37,16218,643,37112,125
136,9,3,20,32099,38042,23,35838,8,20789,502,42384,124
137,9,3,20,24730,31836,16,26128,8,15802,505,31099,154
138,9,3,20,15316,18258,20,15431,8,5930,352,20081,251
139,9,3,20,24994,28883,14,24994,8,12342,461,33708,138
140,9,3,20,8283,10095,18,8283,8,2896,230,10866,65
141,9,3,20,34478,45530,5,34478,7,22017,639,43800,140
142,9,3,20,30778,37315,16,30778,7,17753,745,39700,248
143,9,3,20,21542,28759,21,21542,9,11165,914,29313,119
144,9,3,20,2362,2901,17,2379,111,1465,118,2533,100
145,9,3,20,6461,7318,6,6473,6,2826,310,8536,106
146,9,3,20,19635,21325,10,20651,13,10021,837,26771,376
147,9,3,20,24575,32003,15,24649,9,11072,956,29617,232
148,9,3,20,11810,12855,25,11923,10,5655,582,16357,121
149,9,3,20,15793,17272,19,17024,12,8398,494,17792,104
150,9,3,20,16654,17935,12,16654,7,1931,1136,17454,134
151,8,4,8,31,37,56,31,15,15,58,43,1349
152,8,4,8,40,50,18,40,15,20,42,58,94
153,8,4,8,32,41,6,32,7,15,35,43,161
154,8,4,8,16,24,16,16,15,9,40,22,112
155,8,4,8,17,22,5,17,8,10,19,20,61
156,8,4,8,10,14,4,10,5,6,24,14,39
157,8,4,8,39,43,4,39,5,19,20,51,37
158,8,4,8,17,23,3,17,5,8,46,21,36
159,8,4,8,38,58,4,38,7,21,17,53,64
160,8,4,8,28,40,6,28,6,12,28,37,42
161,8,4,8,39,48,9,39,5,24,22,46,53
162,8,4,8,16,25,6,16,5,8,17,22,36
163,8,4,8,21,31,4,21,11,9,17,26,33
164,8,4,8,18,27,4,18,4,8,20,24,42
165,8,4,8,24,33,35,24,6,8,24,30,37
166,8,4,8,33,39,4,33,4,13,26,36,33
167,8,4,8,10,13,3,10,5,6,17,14,37
168,8,4,8,21,24,3,21,5,12,18,28,36
169,8,4,8,13,21,132,13,17,5,34,17,122
170,8,4,8,29,39,3,29,4,17,19,32,258
171,8,4,8,30,36,3,30,6,18,18,42,33
172,8,4,8,39,50,3,39,4,19,116,50,14
173,8,4,8,11,17,3,11,4,5,19,15,21
174,8,4,8,13,15,3,13,5,7,21,16,15
175,8,4,8,24,30,25,24,17,12,54,35,102
176,8,4,16,868,1257,6,868,8,266,120,1027,22
177,8,4,16,859,1028,5,859,6,362,97,1211,56
178,8,4,16,1270,1704,7,1270,4,573,91,1775,14
179,8,4,16,454,666,3,454,4,228,41,664,13
180,8,4,16,752,984,5,752,6,375,75,1078,18
181,8,4,16,1330,1705,4,1330,4,595,85,1800,16
182,8,4,16,398,505,7,398,5,165,456,516,723
183,8,4,16,444,698,19,444,9,138,83,571,29
184,8,4,16,113,157,5,113,4,43,31,144,15
185,8,4,16,1621,2130,6,1621,4,464,136,2032,16
186,8,4,16,1145,1375,4,1145,6,478,86,1198,17
187,8,4,16,1595,1969,4,1595,6,574,168,2157,18
188,8,4,16,306,455,7,306,6,129,36,406,14
189,8,4,16,235,300,4,235,4,65,44,293,13
190,8,4,16,40,54,4,40,7,19,29,57,20
191,8,4,16,42,58,7,42,8,17,21,55,33
192,8,4,16,1529,2212,18,1529,12,667,148,2194,50
193,8,4,16,140,204,7,140,5,47,37,179,18
194,8,4,16,1225,1697,5,1225,7,454,129,1486,23
195,8,4,16,1269,1646,4,1269,5,618,100,1798,17
196,8,4,16,1327,1549,8,1327,5,504,123,1767,14
197,8,4,16,883,1290,4,883,4,380,77,1152,15
198,8,4,16,918,1029,4,918,5,330,122,1172,21
199,8,4,16,313,475,8,313,8,141,53,441,79
200,8,4,16,1133,1439,6,1133,6,529,92,1616,22
201,8,4,20,14877,23160,4,14877,4,7049,1015,20301,76
202,8,4,20,25998,29624,21,25998,14,4668,2981,27664,108
203,8,4,20,25207,29181,20,25207,11,11114,1424,34735,78
204,8,4,20,14806,20314,16,14806,11,6780,780,21331,149
205,8,4,20,14870,21649,16,14870,15,6816,896,20128,58
206,8,4,20,10251,11263,15,10251,11,5121,803,12114,85
207,8,4,20,5011,6309,19,5011,12,1125,408,5586,60
208,8,4,20,3064,4336,10,3064,8,1309,529,4345,43
209,8,4,20,12220,14341,19,12220,29,3104,1121,14341,106
210,8,4,20,18412,21072,15,18412,13,7616,1298,26016,82
211,8,4,20,11596,13813,20,11596,9,4713,731,15614,45
212,8,4,20,19684,29177,16,19684,13,9445,1225,28383,78
213,8,4,20,16636,20872,17,16636,13,7349,1681,23150,95
214,8,4,20,3556,4422,17,3556,11,1506,246,4969,25
215,8,4,20,3774,5479,5,3774,5,1422,343,4546,27
216,8,4,20,14071,19787,9,14071,5,4880,8715,18728,78
217,8,4,20,20382,22094,13,20382,9,2138,619,22244,53
218,8,4,20,21565,25411,16,21565,11,8955,612,29571,77
219,8,4,20,23036,34936,16,23036,10,11503,557,34338,50
220,8,4,20,5954,7310,26,5954,9,2670,181,8055,14
221,8,4,20,2290,2755,4,2290,5,582,447,2755,66
222,8,4,20,7059,8243,12,7059,10,3440,121,7706,20
223,8,4,20,5167,7264,4,5167,4,2553,120,7203,13
224,8,4,20,19547,26370,3,19547,5,5159,580,22982,53
225,8,4,20,24731,31862,31,24731,14,4485,959,27585,110
226,8,8,8,18,18,17,18,6,0,14,18,15
227,8,8,8,24,24,3,24,3,0,8,24,15
228,8,8,8,31,31,3,31,3,0,9,31,15
229,8,8,8,23,23,79,23,25,0,9,23,17
230,8,8,8,25,25,4,25,3,0,8,25,15
231,8,8,8,29,29,4,29,3,0,9,29,15
232,8,8,8,24,24,3,24,3,0,8,24,15
233,8,8,8,23,23,14,23,7,0,16,23,42
234,8,8,8,18,18,4,18,3,0,9,18,21
235,8,8,8,16,16,3,16,3,0,29,16,14
236,8,8,8,34,34,4,34,3,0,8,34,14
237,8,8,8,26,26,3,26,3,0,8,26,14
238,8,8,8,13,13,3,13,3,0,8,13,14
239,8,8,8,21,21,4,21,3,0,8,21,14
240,8,8,8,23,23,4,23,3,0,11,23,15
241,8,8,8,13,13,3,13,3,0,8,13,14
242,8,8,8,19,19,3,19,3,0,8,19,14
243,8,8,8,31,31,3,31,3,0,8,31,15
244,8,8,8,31,31,3,31,3,0,8,31,19
245,8,8,8,28,28,3,28,3,0,8,28,14
246,8,8,8,25,25,4,25,3,0,8,25,17
247,8,8,8,26,26,3,26,3,0,8,26,14
248,8,8,8,31,31,3,31,3,0,9,31,14
249,8,8,8,19,19,184,19,14,0,19,19,56
250,8,8,8,11,11,17,11,8,0,17,11,48
251,8,8,16,235,235,17,235,8,0,26,235,54
252,8,8,16,414,414,6,414,4,0,37,414,26
253,8,8,16,623,623,4,623,3,0,60,623,16
254,8,8,16,66,66,4,66,3,0,11,66,15
255,8,8,16,17,17,7,17,3,0,9,17,15
256,8,8,16,219,219,450,219,27,0,45,219,64
257,8,8,16,318,318,63,318,21,0,80,318,52
258,8,8,16,226,226,4,226,4,0,20,226,17
259,8,8,16,795,795,3,795,3,0,51,795,14
260,8,8,16,150,150,3,150,3,0,12,150,14
261,8,8,16,792,792,3,792,9,0,52,792,15
262,8,8,16,271,271,3,271,3,0,23,271,15
263,8,8,16,306,306,3,306,3,0,26,306,15
264,8,8,16,345,345,3,345,3,0,44,345,15
265,8,8,16,132,132,3,132,3,0,14,132,14
266,8,8,16,17,17,3,17,3,0,7,17,14
267,8,8,16,519,519,3,519,3,0,41,519,14
268,8,8,16,774,774,3,774,3,0,71,774,15
269,8,8,16,450,450,4,450,3,0,57,450,19
270,8,8,16,189,189,5,189,3,0,22,189,14
271,8,8,16,142,142,3,142,3,0,17,142,15
272,8,8,16,399,399,4,399,3,0,32,399,14
273,8,8,16,555,555,3,555,3,0,44,555,16
274,8,8,16,730,730,3,730,3,0,91,730,17
275,8,8,16,245,245,3,245,3,0,24,245,16
276,8,8,20,8206,8206,4,8206,4,0,752,8206,64
277,8,8,20,9164,9164,18,9164,8,0,1085,9164,299
278,8,8,20,10955,10955,18,10955,11,0,1221,10955,84
279,8,8,20,5812,5812,17,5812,8,0,358,5812,45
280,8,8,20,1190,1190,8,1190,5,0,76,1190,13
281,8,8,20,6515,6515,3,6515,3,0,500,6515,23
282,8,8,20,12167,12167,7,12167,5,0,1098,12167,69
283,8,8,20,703,703,15,703,7,0,89,703,15
284,8,8,20,7157,7157,3,7157,3,0,943,7157,60
285,8,8,20,317,317,111,317,7,0,71,317,20
286,8,8,20,7542,7542,4,7542,3,0,683,7542,62
287,8,8,20,1285,1285,15,1285,7,0,125,1285,16
288,8,8,20,5139,5139,3,5139,3,0,410,5139,40
289,8,8,20,9443,9443,22,9443,14,0,813,9443,73
290,8,8,20,7043,7043,14,7043,7,0,582,7043,47
291,8,8,20,9404,9404,14,9404,8,0,935,9404,399
292,8,8,20,6636,6636,17,6636,7,0,521,6636,122
293,8,8,20,11634,11634,40,11634,15,0,952,11634,67
294,8,8,20,10498,10498,23,10498,8,0,981,10498,62
295,8,8,20,6853,6853,19,6853,9,0,827,6853,67
296,8,8,20,4753,4753,23,4753,16,0,489,4753,54
297,8,8,20,1897,1897,18,1897,7,0,155,1897,76
298,8,8,20,6646,6646,22,6646,15,0,737,6646,74
299,8,8,20,351,351,15,351,18,0,78,351,42
300,8,8,20,5331,5331,5,5331,4,0,361,5331,40
301,16,16,8,15,15,354,15,544,0,41,15,124
302,16,16,8,35,35,47,35,10,0,17,35,36
303,16,16,8,40,40,6,40,5,0,16,40,27
304,16,16,8,29,29,5,29,5,0,14,29,26
305,16,16,8,24,24,6,24,7,0,98,24,82
306,16,16,8,36,36,6,36,6,0,17,36,29
307,16,16,8,32,32,6,32,5,0,14,32,31
308,16,16,8,39,39,7,39,5,0,16,39,29
309,16,16,8,21,21,11,21,8,0,15,21,60
310,16,16,8,12,12,14,12,7,0,33,12,251
311,16,16,8,23,23,16,23,9,0,19,23,42
312,16,16,8,37,37,6,37,6,0,14,37,26
313,16,16,8,13,13,6,13,5,0,14,13,27
314,16,16,8,17,17,5,17,5,0,13,17,28
315,16,16,8,23,23,5,23,5,0,12,23,26
316,16,16,8,28,28,5,28,5,0,13,28,26
317,16,16,8,22,22,5,22,5,0,14,22,27
318,16,16,8,26,26,5,26,5,0,12,26,26
319,16,16,8,12,12,5,12,5,0,12,12,26
320,16,16,8,22,22,5,22,5,0,12,22,26
321,16,16,8,37,37,6,37,8,0,59,37,29
322,16,16,8,19,19,6,19,5,0,13,19,26
323,16,16,8,33,33,5,33,6,0,14,33,28
324,16,16,8,20,20,5,20,5,0,14,20,27
325,16,16,8,17,17,5,17,5,0,13,17,27
326,16,16,16,180,180,5,180,4,0,29,180,69
327,16,16,16,408,408,6,408,5,0,75,408,28
328,16,16,16,96,96,6,96,5,0,27,96,27
329,16,16,16,49,49,5,49,5,0,17,49,31
330,16,16,16,271,271,6,271,6,0,45,271,28
331,16,16,16,334,334,6,334,5,0,54,334,31
332,16,16,16,68,68,6,68,5,0,20,68,29
333,16,16,16,281,281,6,281,5,0,61,281,28
334,16,16,16,271,271,6,271,6,0,46,271,44
335,16,16,16,109,109,6,109,5,0,23,109,26
336,16,16,16,407,407,7,407,6,0,76,407,30
337,16,16,16,188,188,12,188,11,0,42,188,36
338,16,16,16,189,189,6,189,6,0,35,189,28
339,16,16,16,382,382,7,382,8,0,54,382,56
340,16,16,16,340,340,6,340,6,0,49,340,32
341,16,16,16,85,85,6,85,6,0,47,85,29
342,16,16,16,130,130,10,130,6,0,24,130,29
343,16,16,16,62,62,6,62,6,0,17,62,31
344,16,16,16,84,84,6,84,6,0,19,84,29
345,16,16,16,141,141,6,141,6,0,26,141,29
346,16,16,16,111,111,6,111,5,0,24,111,28
347,16,16,16,98,98,6,98,6,0,30,98,29
348,16,16,16,318,318,7,318,6,0,51,318,31
349,16,16,16,88,88,6,88,6,0,22,88,28
350,16,16,16,399,399,6,399,6,0,62,399,29
351,16,16,20,6228,6228,6,6228,6,0,1746,6228,85
352,16,16,20,5379,5379,24,5379,11,0,2135,5379,637
353,16,16,20,627,627,26,627,29,0,390,627,59
354,16,16,20,1461,1461,15,1461,8,0,489,1461,47
355,16,16,20,6341,6341,20,6341,14,0,2478,6341,95
356,16,16,20,5154,5154,39,5154,16,0,2098,5154,231
357,16,16,20,4057,4057,26,4057,8,0,1720,4057,119
358,16,16,20,3810,3810,23,3810,19,0,1378,3810,197
359,16,16,20,6190,6190,28,6190,13,0,9247,6190,159
360,16,16,20,4628,4628,33,4628,11,0,1041,4628,159
361,16,16,20,6234,6234,32,6234,9,0,1232,6234,54
362,16,16,20,4757,4757,25,4757,9,0,790,4757,48
363,16,16,20,3687,3687,21,3687,13,0,654,3687,64
364,16,16,20,5589,5589,18,5589,13,0,993,5589,47
365,16,16,20,4634,4634,24,4634,11,0,777,4634,53
366,16,16,20,5277,5277,19,5277,10,0,850,5277,65
367,16,16,20,5214,5214,22,5214,10,0,863,5214,56
368,16,16,20,5126,5126,20,5126,10,0,1589,5126,56
369,16,16,20,2657,2657,24,2657,23,0,387,2657,45
370,16,16,20,5148,5148,20,5148,9,0,1184,5148,74
371,16,16,20,2599,2599,37,2599,20,0,496,2599,106
372,16,16,20,1246,1246,25,1246,10,0,219,1246,31
373,16,16,20,3612,3612,9,3612,6,0,561,3612,168
374,16,16,20,569,569,38,569,9,0,123,569,26
375,16,16,20,3851,3851,6,3851,6,0,648,3851,44
376,20,2,8,34,34,16,34,11,28,86,40,38
377,20,2,8,38,38,6,38,6,25,22,40,17
378,20,2,8,34,39,3,34,5,17,78,40,16
379,20,2,8,43,45,3,43,9,33,19,49,17
380,20,2,8,20,20,3,20,5,18,22,21,15
381,20,2,8,25,25,3,25,6,18,20,26,20
382,20,2,8,41,41,3,41,5,20,20,48,16
383,20,2,8,28,28,3,28,7,14,24,30,16
384,20,2,8,27,29,3,27,7,20,21,32,16
385,20,2,8,26,26,3,26,6,21,22,29,16
386,20,2,8,40,40,3,40,6,30,22,44,16
387,20,2,8,47,53,3,47,5,25,36,56,15
388,20,2,8,46,46,3,46,5,35,20,58,15
389,20,2,8,44,48,3,44,5,34,19,52,15
390,20,2,8,45,45,5,45,7,37,20,54,16
391,20,2,8,34,34,3,34,6,17,20,39,15
392,20,2,8,27,27,3,27,5,23,21,30,15
393,20,2,8,20,20,4,20,6,18,22,21,18
394,20,2,8,45,55,3,45,5,24,20,55,15
395,20,2,8,37,37,3,37,5,30,21,39,17
396,20,2,8,34,34,3,34,5,28,22,40,15
397,20,2,8,26,27,3,26,6,23,22,29,16
398,20,2,8,35,40,3,35,5,14,19,37,15
399,20,2,8,30,30,3,30,5,19,20,37,14
400,20,2,8,21,21,6,21,6,16,20,22,14
401,20,2,16,2090,2145,5,2090,6,201,54,2146,17
402,20,2,16,1518,1618,5,1518,7,737,34,1660,16
403,20,2,16,416,465,4,416,6,217,23,487,16
404,20,2,16,630,630,3,630,6,49,32,656,15
405,20,2,16,2990,3004,4,2990,6,819,59,3634,16
406,20,2,16,801,1103,3,801,8,343,42,989,16
407,20,2,16,1305,1323,4,1314,7,827,26,1395,16
408,20,2,16,2847,2852,3,2847,6,1208,48,3285,16
409,20,2,16,2706,2999,3,2706,6,1466,40,3143,15
410,20,2,16,2195,2241,4,2195,6,1614,35,2399,16
411,20,2,16,2684,2690,3,2684,6,1712,42,3044,15
412,20,2,16,783,783,4,783,6,120,36,862,16
413,20,2,16,1374,1597,7,1374,8,444,36,1596,17
414,20,2,16,375,375,4,375,6,176,21,403,16
415,20,2,16,2697,3283,3,2698,6,1203,48,3122,23
416,20,2,16,567,569,4,567,7,301,25,722,16
417,20,2,16,2263,2406,3,2263,6,439,54,2550,16
418,20,2,16,2329,2402,4,2329,8,1443,96,3109,16
419,20,2,16,149,171,3,149,6,74,20,177,14
420,20,2,16,2186,2249,3,2191,6,678,52,2444,17
421,20,2,16,3155,4152,3,3172,6,1461,55,3733,16
422,20,2,16,1817,1891,3,1817,6,725,41,2061,16
423,20,2,16,1250,1322,3,1250,6,688,29,1457,18
424,20,2,16,1561,1611,3,1561,6,471,37,1714,17
425,20,2,16,852,853,3,852,8,514,24,929,15
426,20,2,20,31437,44994,4,31437,6,20281,610,42761,52
427,20,2,20,24967,24968,14,24967,21,9891,325,26374,34
428,20,2,20,27147,27181,11,27426,16,17262,310,33440,31
429,20,2,20,36106,42986,7,36106,8,18478,399,40251,51
430,20,2,20,4891,5398,11,4891,12,2857,76,6242,96
431,20,2,20,1050,1236,4,1050,12,199,43,1208,16
432,20,2,20,40637,40844,4,40641,6,14344,916,46814,103
433,20,2,20,26580,29112,17,26580,16,13963,308,30445,89
434,20,2,20,13875,13993,12,13875,18,8614,217,17863,24
435,20,2,20,10666,10675,5,10666,8,2378,186,11701,20
436,20,2,20,50715,50919,5,50739,11,29573,800,57752,48
437,20,2,20,17581,18009,18,17582,45,12663,304,18116,93
438,20,2,20,5741,5802,17,5741,23,2885,73,6523,23
439,20,2,20,27139,27288,4,27171,8,17102,227,29241,38
440,20,2,20,27617,31207,7,27617,10,11960,364,32282,44
441,20,2,20,21792,21861,9,21792,10,11442,399,31407,32
442,20,2,20,48180,48790,9,48188,18,10894,855,55771,51
443,20,2,20,46443,64663,18,46509,20,32415,645,64578,57
444,20,2,20,4867,5234,27,4867,14,1755,97,5265,19
445,20,2,20,6963,8787,4,7066,11,4789,111,9572,16
446,20,2,20,1629,1745,3,1629,11,914,33,1946,15
447,20,2,20,28735,30997,3,28737,5,17273,376,40330,29
448,20,2,20,21711,22029,10,21739,10,8588,334,25264,30
449,20,2,20,14096,14097,9,14104,14,9205,137,14984,19
450,20,2,20,25489,25593,4,25489,6,5548,500,26501,40
451,18,3,8,23,24,28,23,13,17,72,29,23
452,18,3,8,35,36,4,35,7,30,23,39,22
453,18,3,8,33,33,4,33,6,27,22,41,21
454,18,3,8,29,39,3,29,11,14,33,36,29
455,18,3,8,43,43,4,43,7,31,20,49,19
456,18,3,8,25,26,4,25,6,15,21,30,17
457,18,3,8,24,27,3,24,6,20,21,29,19
458,18,3,8,40,53,3,40,5,14,23,47,17
459,18,3,8,40,40,4,40,6,21,22,48,22
460,18,3,8,38,41,57,38,6,12,19,41,18
461,18,3,8,48,52,3,48,5,9,19,49,16
462,18,3,8,43,65,3,43,5,29,19,62,17
463,18,3,8,42,45,4,42,6,35,25,56,20
464,18,3,8,24,25,3,24,10,12,18,30,15
465,18,3,8,47,52,3,47,5,36,18,68,15
466,18,3,8,27,28,3,27,5,20,20,36,17
467,18,3,8,35,39,3,35,5,17,20,46,15
468,18,3,8,20,21,3,20,5,10,18,25,20
469,18,3,8,22,23,3,22,5,18,18,30,19
470,18,3,8,27,29,3,27,10,21,20,32,18
471,18,3,8,50,54,4,50,5,36,18,57,19
472,18,3,8,36,52,3,36,6,21,43,50,17
473,18,3,8,44,52,3,44,6,31,18,54,20
474,18,3,8,37,43,3,37,5,20,20,46,18
475,18,3,8,45,57,3,45,6,26,18,55,15
476,18,3,16,1264,1463,4,1267,5,774,42,1597,16
477,18,3,16,59,68,4,59,5,41,28,74,25
478,18,3,16,968,1021,3,971,5,484,35,1405,16
479,18,3,16,275,319,3,275,8,139,20,361,18
480,18,3,16,325,407,3,326,5,242,21,415,15
481,18,3,16,1871,2019,3,1883,8,1218,42,2562,16
482,18,3,16,1036,1592,3,1037,6,510,49,1454,16
483,18,3,16,437,452,3,437,5,19,28,450,15
484,18,3,16,1080,1498,3,1085,9,778,33,1529,16
485,18,3,16,1637,2031,5,1639,6,1223,44,1960,120
486,18,3,16,1026,1072,4,1030,6,803,29,1235,20
487,18,3,16,2173,2757,4,2174,9,1027,81,3180,16
488,18,3,16,917,1042,4,917,6,684,55,1224,18
489,18,3,16,1111,1133,4,1111,5,391,41,1529,17
490,18,3,16,602,670,3,610,5,355,29,874,17
491,18,3,16,1977,2460,3,1980,7,1134,46,2388,16
492,18,3,16,474,493,3,476,5,295,30,648,16
493,18,3,16,1809,1928,3,1809,5,1008,56,2440,16
494,18,3,16,541,587,4,541,6,255,35,634,20
