InstanceID,N,K,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us)
1300,26,4,16,177,241,18,177,21,178,113
1301,33,4,16,513,593,22,513,26,517,140
1302,30,4,16,1045,1568,20,1045,24,1053,130
1303,30,4,16,1458,2238,21,1458,24,1469,131
1304,33,4,16,1020,1250,22,1020,26,1027,159
1305,28,4,16,1361,1619,19,1361,23,1371,120
1306,26,4,16,1598,1973,18,1599,21,1610,117
1307,13,4,16,45,50,10,45,11,45,67
1308,36,4,16,997,1305,24,997,27,1004,150
1309,19,4,16,97,135,13,97,16,97,93
1310,18,4,16,392,568,13,393,16,395,88
1311,32,4,16,1572,2317,22,1572,44,1584,138
1312,22,4,16,1214,1231,16,1223,19,1223,200
1313,40,4,16,840,912,25,851,30,846,161
1314,24,4,16,1427,1937,17,1454,20,1438,112
1315,29,4,16,1595,1716,20,1597,23,1607,128
1316,26,4,16,563,717,18,563,41,567,114
1317,22,4,16,595,814,16,596,19,599,103
1318,33,4,16,1593,1698,22,1593,26,1605,144
1319,41,4,16,1121,1444,27,1121,32,1129,166
1320,30,4,16,1422,1973,20,1423,24,1433,132
1321,38,4,20,13677,22413,27,13678,30,13783,183
1322,43,4,20,19351,20518,28,19352,33,19502,174
1323,38,4,20,23057,28254,25,23060,29,23237,160
1324,39,4,20,14881,21961,25,14881,30,14997,165
1325,29,4,20,13492,19942,20,13661,24,13597,168
1326,40,4,20,19986,21946,26,19995,32,20142,167
1327,53,4,20,13559,16536,33,13559,41,13664,212
1328,39,4,20,16800,19816,24,16800,30,16931,158
1329,44,4,20,22639,34048,28,22639,33,22815,194
1330,37,4,20,1897,2305,24,1924,28,1911,149
1331,39,4,20,2941,4057,90,2941,31,2963,157
1332,44,4,20,3857,4898,28,3857,33,3887,176
1333,45,4,20,3123,3412,28,3123,34,3147,252
1334,27,4,20,1941,2369,19,1942,22,1956,126
1335,46,4,20,22054,31233,30,22054,38,22226,196
1336,31,4,20,8220,10142,24,8224,27,8284,145
1337,37,4,20,18075,25374,26,18075,32,18216,195
1338,45,4,20,7753,8570,31,7753,37,7813,1243
1339,39,4,20,2644,3253,30,2644,32,2664,2079
1340,36,4,20,8127,9715,104,8240,66,8253,612
1341,39,4,20,16310,24705,28,16318,53,16437,508
1342,35,4,20,25950,32205,45,26139,79,26557,384
1343,34,4,20,9663,11864,45,9663,30,9738,3406
1344,39,4,20,13451,20137,29,13451,32,13556,165
1345,37,4,20,8075,9228,24,8076,30,8138,161
1346,43,4,20,17232,18307,27,17232,33,17366,174
1347,38,4,20,23685,25330,26,23685,30,23870,196
1348,41,4,20,13538,19567,26,13538,33,13643,172
1349,31,4,20,7406,9694,22,7407,72,7521,138
1350,39,4,20,11191,11768,26,11192,31,11278,161
1351,34,8,8,44,62,29,44,32,44,180
1352,29,8,8,50,74,55,50,28,50,157
1353,29,8,8,42,59,24,44,28,42,155
1354,30,8,8,43,64,24,44,28,43,160
1355,31,8,8,46,61,26,46,30,46,164
1356,28,8,8,48,65,24,48,26,48,203
1357,29,8,8,45,64,24,45,28,45,157
1358,32,8,8,49,71,26,50,30,49,173
1359,34,8,8,43,56,28,43,31,43,176
1360,40,8,8,50,72,31,50,36,50,223
1361,35,8,8,48,61,28,48,31,48,192
1362,34,8,8,44,58,28,44,31,44,175
1363,47,8,8,49,68,34,49,39,49,245
1364,34,8,8,46,73,46,46,32,46,400
1365,44,8,8,50,64,34,50,39,50,209
1366,33,8,8,50,67,27,50,30,50,168
1367,40,8,8,49,65,69,49,36,49,197
1368,36,8,8,47,69,29,47,33,47,183
1369,42,8,8,50,58,31,50,36,50,306
1370,36,8,8,40,53,32,40,34,40,204
1371,27,8,8,45,68,23,45,26,45,147
1372,33,8,8,42,56,26,43,30,42,180
1373,31,8,8,46,74,26,46,30,46,169
1374,38,8,8,40,53,29,40,34,40,213
1375,35,8,8,43,55,28,43,32,43,180
1376,33,8,8,40,66,27,41,30,40,169
1377,38,8,8,44,53,31,44,35,44,192
1378,32,8,8,48,67,25,48,30,48,186
1379,45,8,8,47,56,34,47,38,47,275
1380,34,8,8,44,51,27,44,32,44,176
1381,69,8,16,604,833,50,604,60,608,324
1382,43,8,16,225,268,34,225,39,226,213
1383,47,8,16,226,281,35,228,42,227,226
1384,47,8,16,210,271,123,210,43,211,1270
1385,53,8,16,173,232,154,173,7685,174,279
1386,50,8,16,722,1153,41,722,44,727,244
1387,47,8,16,250,431,36,250,42,251,274
1388,41,8,16,310,478,34,311,39,312,253
1389,56,8,16,380,470,42,380,48,382,247
1390,55,8,16,585,810,229,585,48,589,254
1391,55,8,16,570,745,40,570,48,574,252
1392,54,8,16,728,1209,40,728,47,733,298
1393,54,8,16,566,695,41,566,47,570,247
1394,62,8,16,430,564,45,430,52,433,278
1395,49,8,16,654,803,38,654,42,659,370
1396,49,8,16,350,476,46,351,47,352,245
1397,47,8,16,377,506,36,377,42,379,230
1398,60,8,16,471,777,44,471,69,474,315
1399,56,8,16,259,365,45,259,49,261,274
1400,38,8,16,150,198,30,150,34,151,207
1401,48,8,16,572,936,36,572,43,576,231
1402,53,8,16,349,496,39,349,46,351,252
1403,41,8,16,180,234,32,180,37,181,200
1404,65,8,16,385,575,69,385,56,388,283
1405,41,8,16,230,280,33,232,37,231,200
1406,58,8,16,634,934,44,634,50,638,286
1407,55,8,16,124,169,40,124,47,124,247
1408,33,8,16,42,59,27,42,29,42,164
1409,64,8,16,492,810,46,492,55,495,292
1410,47,8,16,455,680,36,456,42,458,274
1411,83,8,20,12548,18643,58,12548,69,12646,351
1412,77,8,20,9145,10980,54,9146,63,9216,347
1413,76,8,20,5989,7817,54,5989,65,6035,332
1414,82,8,20,11337,14026,62,11349,70,11425,370
1415,72,8,20,10180,14179,53,10211,62,10259,313
1416,88,8,20,5298,7069,62,5298,74,5339,388
1417,84,8,20,5577,6845,9886,5577,78,5620,371
1418,50,8,20,743,1012,37,743,43,748,235
1419,62,8,20,5195,7642,65,5195,54,5235,282
1420,75,8,20,8219,11465,52,8222,62,8283,326
1421,74,8,20,11208,18881,52,11209,61,11295,338
1422,79,8,20,11324,13423,56,11324,67,11412,341
1423,96,8,20,8295,12366,67,8295,76,8359,450
1424,73,8,20,12489,20674,54,12489,61,12586,314
1425,79,8,20,12800,19011,57,12800,66,12900,356
1426,83,8,20,10596,14319,60,10596,68,10678,348
1427,79,8,20,12699,16731,56,12700,67,12798,350
1428,84,8,20,2302,2643,58,2303,72,2319,346
1429,61,8,20,3808,5371,44,3809,53,3837,10383
1430,70,8,20,4916,8145,56,4917,62,4954,480
1431,76,8,20,4421,6411,54,4421,63,4455,353
1432,79,8,20,2693,3361,55,2693,67,2714,344
1433,70,8,20,3856,5371,50,3856,60,3886,400
1434,46,8,20,89,133,35,89,41,89,214
1435,77,8,20,5596,7322,54,5596,66,5639,353
1436,67,8,20,4084,4750,47,4084,56,4115,413
1437,68,8,20,12892,16836,49,12893,58,12992,326
1438,76,8,20,8293,13761,55,8293,65,8357,321
1439,67,8,20,11438,16720,50,11439,57,11527,296
1440,74,8,20,4559,6131,89,4559,63,4594,323
1441,8,2,8,54,56,7,54,5,54,39
1442,7,2,8,58,83,5,58,5,58,35
1443,4,2,8,60,87,3,60,3,60,24
1444,8,2,8,51,53,5,51,5,51,39
1445,7,2,8,53,56,4,53,5,53,34
1446,9,2,8,60,83,5,60,6,60,41
1447,5,2,8,59,77,4,59,4,59,28
1448,8,2,8,52,65,5,52,5,52,37
1449,10,2,8,59,59,6,59,6,59,45
1450,8,2,8,59,66,5,59,5,59,37
1451,8,2,8,50,65,5,50,6,50,37
1452,8,2,8,60,61,6,60,6,60,37
1453,10,2,8,51,56,6,51,6,51,45
1454,12,2,8,52,62,7,52,8,52,50
1455,12,2,8,53,53,7,53,7,53,50
1456,10,2,8,55,68,6,55,7,55,44
1457,10,2,8,59,59,6,59,6,59,9826
1458,10,2,8,58,58,9,58,8,58,46
1459,11,2,8,59,67,7,59,7,59,49
1460,16,2,8,54,71,9,54,10,54,62
1461,9,2,8,57,57,6,57,6,57,41
1462,10,2,8,51,53,6,51,6,51,49
1463,13,2,8,54,54,8,54,9,54,54
1464,11,2,8,52,59,7,52,8,52,47
1465,9,2,8,53,53,5,53,6,53,41
1466,9,2,8,58,63,5,59,6,58,41
1467,10,2,8,52,60,6,52,7,52,44
1468,8,2,8,55,61,5,55,5,55,39
1469,10,2,8,52,68,6,52,7,52,43
1470,13,2,8,59,59,7,59,9,59,75
1471,12,2,16,1078,1109,7,1079,8,1101,54
1472,10,2,16,280,289,6,280,6,282,44
1473,10,2,16,693,779,6,693,6,698,44
1474,14,2,16,280,310,8,280,9,282,57
1475,12,2,16,917,1103,7,917,8,924,51
1476,18,2,16,1564,1569,9,1565,13,1576,69
1477,13,2,16,1225,1532,7,1225,8,1234,54
1478,14,2,16,1956,2628,7,1956,9,1971,57
1479,18,2,16,2813,2815,9,2813,12,2834,70
1480,19,2,16,1668,1669,10,1669,12,1677,72
1481,15,2,16,3000,3048,8,3014,10,3016,59
1482,21,2,16,1307,1338,10,1307,13,1317,94
1483,18,2,16,2799,2923,10,2799,12,2820,69
1484,13,2,16,861,1013,7,862,8,867,54
1485,14,2,16,2604,2608,7,2608,9,2612,57
1486,12,2,16,959,1350,7,959,8,966,51
1487,16,2,16,2218,2314,9,2222,10,2287,62
1488,18,2,16,1884,2152,10,1884,12,1898,70
1489,18,2,16,2663,3573,10,2663,11,2683,69
1490,12,2,16,741,857,7,742,8,746,51
1491,14,2,16,1525,1750,8,1525,9,1535,57
1492,16,2,16,2898,2901,9,2901,11,2920,61
1493,15,2,16,603,631,8,603,9,607,60
1494,31,2,16,3180,3180,15,3180,20,3204,121
1495,20,2,16,2032,2862,10,2032,13,2047,74
1496,10,2,16,480,512,6,480,7,483,44
1497,15,2,16,1315,1328,81,1315,33,1325,76
1498,16,2,16,515,517,9,515,11,519,63
1499,11,2,16,89,91,6,90,7,89,47
1500,27,2,16,2840,2842,13,2840,18,2862,187
1501,23,2,20,37012,47446,12,37012,14,37301,84
1502,27,2,20,48340,50686,13,48340,17,48717,95
1503,24,2,20,18591,19294,12,18593,15,18736,86
1504,25,2,20,29317,32317,13,29317,16,29546,91
1505,19,2,20,47097,58941,10,47156,12,47352,100
1506,18,2,20,8598,9027,10,8598,12,8665,70
1507,26,2,20,40548,40550,13,40548,16,40864,93
1508,25,2,20,28599,29748,13,28599,15,28822,92
1509,19,2,20,22022,23918,10,22022,12,22194,73
1510,25,2,20,51833,52917,13,52083,16,52237,90
1511,18,2,20,30225,30508,10,30227,12,30461,72
1512,17,2,20,15498,17572,9,15498,11,15619,66
1513,20,2,20,45927,47917,10,49463,13,46285,78
1514,17,2,20,38423,38615,9,38423,11,38723,95
1515,33,2,20,26609,26609,16,26609,20,26816,113
1516,30,2,20,13929,13954,14,13929,19,14037,105
1517,23,2,20,19253,19311,12,19253,15,19403,83
1518,21,2,20,49361,49386,11,49364,14,49745,82
1519,30,2,20,24603,26772,14,24603,20,24795,105
1520,27,2,20,47512,57924,13,47512,17,47883,98
1521,18,2,20,15932,16311,10,15932,12,16055,72
1522,36,2,20,28739,40227,69,28740,22,28963,125
1523,24,2,20,9291,9306,12,9295,16,9363,91
1524,13,2,20,16217,17333,8,16217,9,16288,56
1525,11,2,20,39304,39305,6,39305,7,39529,48
1526,19,2,20,38915,54336,10,38915,12,39219,72
1527,18,2,20,2695,2705,9,2695,12,2716,68
1528,17,2,20,34832,39988,9,34918,11,35086,68
1529,21,2,20,21457,24555,10,21473,13,21571,96
1530,21,2,20,22675,23014,11,22675,14,22851,77
1531,12,3,8,56,82,35,56,10,56,61
1532,16,3,8,55,75,11,55,12,55,71
1533,10,3,8,59,76,8,59,8,59,52
1534,11,3,8,53,58,8,53,9,53,117
1535,16,3,8,54,55,11,54,12,54,71
1536,10,3,8,57,70,7,57,8,57,53
1537,19,3,8,56,66,12,56,15,56,82
1538,16,3,8,53,55,11,53,12,53,72
1539,12,3,8,59,66,8,59,10,59,60
1540,18,3,8,51,74,12,51,14,51,79
1541,15,3,8,60,67,53,60,12,60,71
1542,11,3,8,57,61,8,57,9,57,56
1543,15,3,8,56,87,10,56,11,56,67
1544,16,3,8,55,59,11,55,13,55,71
1545,16,3,8,52,64,11,52,12,52,223
1546,16,3,8,52,58,12,52,13,52,73
1547,13,3,8,54,63,9,54,10,54,60
1548,13,3,8,53,67,9,53,10,53,60
1549,14,3,8,53,60,10,53,11,53,87
1550,14,3,8,59,61,10,61,11,61,65
1551,18,3,8,54,65,12,54,14,54,76
1552,12,3,8,54,72,8,54,10,54,58
1553,14,3,8,54,73,10,54,11,54,63
1554,10,3,8,50,57,7,50,8,50,50
1555,11,3,8,57,71,8,57,9,57,53
1556,11,3,8,53,68,8,53,9,53,53
1557,12,3,8,54,61,8,55,9,55,57
1558,9,3,8,52,55,7,52,7,52,47
1559,15,3,8,60,85,10,60,11,60,68
1560,17,3,8,60,65,11,60,13,60,76
1561,27,3,16,1567,2221,17,1567,42,1579,109
1562,14,3,16,645,786,10,645,11,650,67
1563,30,3,16,861,968,18,861,23,867,116
1564,27,3,16,2048,2147,17,2048,21,2064,106
1565,30,3,16,1976,2768,19,1976,23,1991,117
1566,23,3,16,1297,1519,14,1297,17,1307,97
1567,23,3,16,618,707,14,618,18,622,93
1568,19,3,16,767,812,12,768,37,784,83
1569,22,3,16,758,801,14,758,17,763,89
1570,22,3,16,451,465,14,460,17,454,152
1571,19,3,16,345,377,13,345,15,347,82
1572,26,3,16,1148,1342,16,1148,19,1156,102
1573,22,3,16,1264,1646,13,1264,17,1273,89
1574,14,3,16,1555,2227,9,1555,11,1566,65
1575,24,3,16,821,875,15,821,18,827,119
1576,13,3,16,52,61,9,52,10,52,61
1577,26,3,16,1798,2127,16,1798,19,1812,104
1578,20,3,16,1473,1515,13,1473,16,1484,86
1579,24,3,16,1079,1109,15,1079,19,1087,97
1580,19,3,16,573,626,12,574,15,577,84
1581,17,3,16,103,157,11,103,13,103,10504
1582,33,3,16,1049,1197,23,1049,26,1057,142
1583,16,3,16,1497,1522,11,1498,12,1508,74
1584,17,3,16,984,1100,12,984,13,991,78
1585,19,3,16,340,372,13,340,15,342,82
1586,22,3,16,1718,2349,14,1718,16,1731,96
1587,23,3,16,1315,1328,16,1323,18,1325,98
1588,21,3,16,602,687,44,603,17,606,90
1589,19,3,16,1598,1672,12,1598,15,1610,82
1590,21,3,16,1746,2277,13,1746,16,1759,88
1591,30,3,20,21227,24218,18,21227,22,21392,116
1592,33,3,20,34918,38950,20,34918,24,35190,127
1593,31,3,20,9120,9727,19,9145,23,9191,120
1594,23,3,20,10581,10878,14,10616,18,10746,116
1595,31,3,20,12450,18099,18,12451,22,12547,119
1596,34,3,20,34773,39806,20,34779,25,35044,128
1597,32,3,20,28668,31681,19,28668,23,28890,122
1598,27,3,20,11655,15761,16,11688,20,11746,109
1599,32,3,20,13647,17252,20,13647,23,13753,120
1600,25,3,20,9466,10937,17,9466,19,9539,122
1601,46,3,20,28033,32082,26,28033,30,28252,164
1602,36,3,20,34445,44111,22,34890,27,34714,136
1603,33,3,20,29874,31622,20,29874,24,30107,127
1604,14,3,20,284,307,10,284,11,286,65
1605,33,3,20,14990,15145,19,15026,24,15107,126
1606,34,3,20,31627,40636,20,31652,24,31874,165
1607,32,3,20,3800,4310,19,3800,24,3829,121
1608,28,3,20,30961,38398,17,32214,21,31202,112
1609,35,3,20,26582,29333,20,26583,25,26789,132
1610,32,3,20,23971,26483,19,23972,23,24157,122
1611,22,3,20,4444,6717,14,4444,17,4478,92
1612,36,3,20,22707,27059,21,22851,42,22884,136
1613,26,3,20,29588,35411,16,32113,21,29819,103
1614,35,3,20,20613,20851,20,20613,25,20774,132
1615,37,3,20,29492,43555,21,29492,26,29722,136
1616,39,3,20,29916,30363,22,29916,27,30149,142
1617,26,3,20,10464,12109,16,10464,19,10545,116
1618,22,3,20,18128,21021,14,18141,17,18269,91
1619,38,3,20,7938,8081,22,7938,26,8000,139
1620,34,3,20,6773,8497,20,6773,24,6825,127
1621,17,4,8,53,63,14,53,16,53,83
1622,25,4,8,58,73,28,58,23,58,132
1623,17,4,8,56,87,14,56,15,56,86
1624,27,4,8,56,69,18,56,21,56,116
1625,23,4,8,54,70,16,54,19,54,102
1626,18,4,8,54,58,13,55,16,55,86
1627,14,4,8,50,75,11,50,12,50,71
1628,18,4,8,55,91,13,55,15,55,113
1629,27,4,8,60,62,17,60,22,60,115
1630,15,4,8,50,61,11,50,13,51,73
1631,19,4,8,54,65,14,54,16,54,92
1632,19,4,8,59,67,14,59,16,59,90
1633,18,4,8,50,70,13,50,15,50,86
1634,22,4,8,56,80,15,56,18,56,98
1635,19,4,8,59,61,13,59,16,59,89
1636,16,4,8,56,61,33,60,14,56,80
1637,16,4,8,50,56,12,51,13,50,78
1638,17,4,8,59,73,12,59,15,59,81
1639,18,4,8,52,62,13,52,15,52,86
1640,16,4,8,59,70,12,60,14,59,79
1641,18,4,8,58,86,13,58,15,58,85
1642,21,4,8,56,90,15,56,17,56,95
1643,20,4,8,52,60,14,52,17,52,92
1644,17,4,8,55,69,13,55,14,55,104
1645,16,4,8,60,74,12,60,13,60,78
1646,16,4,8,51,61,12,51,13,51,78
1647,18,4,8,58,66,13,58,15,58,85
1648,20,4,8,52,60,14,52,17,52,94
1649,17,4,8,52,70,12,52,14,53,82
1650,18,4,8,54,61,13,54,16,54,86
1651,26,4,16,1529,2078,18,1530,21,1540,113
1652,28,4,16,1114,1153,19,1136,22,1122,142
1653,20,4,16,487,648,14,490,17,490,94
1654,35,4,16,1499,2450,23,1499,56,1510,142
1655,20,4,16,1478,1888,14,1481,16,1489,91
1656,28,4,16,650,722,19,650,22,655,119
1657,24,4,16,998,1231,17,1027,20,1021,109
1658,29,4,16,575,689,20,575,23,579,11203
1659,28,4,16,804,1069,24,805,24,810,134
1660,31,4,16,1604,1855,21,1604,25,1616,136
1661,24,4,16,410,478,17,415,19,413,111
1662,25,4,16,347,429,17,348,21,349,112
1663,29,4,16,797,920,20,798,23,803,140
1664,32,4,16,1225,1659,22,1225,26,1234,132
1665,28,4,16,1484,1992,19,1484,22,1495,121
1666,18,4,16,61,64,13,61,15,61,87
1667,31,4,16,1537,2087,21,1537,24,1549,134
1668,25,4,16,697,844,19,697,21,702,117
1669,24,4,16,582,602,18,582,21,586,134
1670,36,4,16,1225,1426,23,1225,28,1234,153
1671,23,4,16,567,740,17,567,19,571,106
1672,26,4,16,1239,1500,19,1239,22,1248,116
1673,24,4,16,551,897,17,551,20,555,113
1674,22,4,16,212,359,16,213,18,213,104
1675,26,4,16,132,151,18,132,21,133,134
1676,24,4,16,307,459,16,307,20,309,110
1677,27,4,16,1081,1403,19,1081,22,1089,119
1678,30,4,16,838,1197,20,838,24,844,131
1679,35,4,16,1505,1710,23,1505,27,1516,145
1680,27,4,16,1423,1758,19,1423,22,1434,124
1681,43,4,20,24323,27248,27,24324,47,24513,174
1682,42,4,20,6348,7297,29,6350,33,6397,221
1683,48,4,20,11643,13464,30,11643,37,11733,191
1684,37,4,20,3804,4676,25,3813,29,3833,158
1685,35,4,20,19939,27255,23,20206,48,20094,145
1686,30,4,20,25685,31846,20,25785,25,25885,133
1687,38,4,20,10410,12498,25,10411,30,10491,162
1688,34,4,20,1840,2059,22,1840,26,1854,140
1689,43,4,20,11972,15947,28,11978,34,12065,191
1690,37,4,20,20787,24306,25,20843,30,20949,157
1691,52,4,20,22008,35237,32,22137,39,22179,205
1692,42,4,20,21258,29419,26,21258,33,21424,171
1693,36,4,20,16650,24101,24,16651,29,16780,152
1694,46,4,20,14439,15462,30,14440,36,14551,9123
1695,37,4,20,3957,4700,29,3958,42,3987,158
1696,38,4,20,11624,14899,25,11624,31,11714,156
1697,37,4,20,21401,23374,24,21539,30,21568,159
1698,50,4,20,22525,27172,31,22534,38,22700,215
1699,28,4,20,1268,1706,19,1268,23,1277,120
1700,39,4,20,13150,16634,25,13152,30,13252,156
1701,59,4,20,19303,26152,47,19303,48,19453,239
1702,52,4,20,10418,15175,33,10418,39,10499,205
1703,32,4,20,6383,7923,21,6390,25,6432,189
1704,47,4,20,23090,35710,31,23091,36,23270,298
1705,50,4,20,15634,17618,33,15634,38,15756,196
1706,46,4,20,13118,15641,29,13118,35,13220,223
1707,45,4,20,20625,26993,29,20625,35,20786,188
1708,41,4,20,17853,21440,27,17853,33,17992,174
1709,29,4,20,5169,5822,20,5170,23,5209,136
1710,38,4,20,5592,6949,26,5593,31,5635,166
1711,37,8,8,52,75,65,52,34,52,194
1712,36,8,8,51,70,28,51,33,51,297
1713,37,8,8,54,74,29,54,35,54,190
1714,40,8,8,60,93,31,61,36,60,231
1715,32,8,8,53,80,28,53,30,53,169
1716,37,8,8,52,68,30,52,34,52,191
1717,32,8,8,54,83,27,54,31,54,172
1718,39,8,8,58,82,31,58,73,58,212
1719,41,8,8,51,71,33,51,36,51,206
1720,36,8,8,50,72,29,50,33,50,186
1721,35,8,8,52,67,28,52,32,52,212
1722,35,8,8,60,70,29,60,32,60,183
1723,41,8,8,60,76,32,60,37,60,211
1724,44,8,8,59,69,35,59,40,59,212
1725,35,8,8,57,66,57,57,32,57,184
1726,35,8,8,59,80,29,60,31,59,185
1727,31,8,8,59,67,26,60,29,60,168
1728,36,8,8,53,72,28,53,33,53,211
1729,38,8,8,54,67,31,54,36,54,194
1730,38,8,8,50,68,31,50,35,50,191
1731,34,8,8,55,70,27,55,31,55,175
1732,36,8,8,58,83,28,58,34,58,224
1733,43,8,8,51,65,33,51,39,51,268
1734,34,8,8,54,74,185,54,32,54,208
1735,32,8,8,51,72,27,51,30,51,196
1736,38,8,8,52,76,31,52,34,52,191
1737,28,8,8,60,100,24,61,27,60,150
1738,39,8,8,50,78,30,50,35,50,193
1739,39,8,8,50,77,30,50,35,50,10255
1740,37,8,8,57,94,33,57,47,57,191
1741,54,8,16,793,1006,42,793,49,799,262
1742,48,8,16,769,1060,38,771,43,775,265
1743,44,8,16,106,126,34,106,41,106,214
1744,50,8,16,231,329,38,231,44,232,234
1745,42,8,16,88,101,32,88,39,88,215
1746,33,8,16,60,78,26,60,31,60,172
1747,39,8,16,230,359,30,230,35,231,193
1748,43,8,16,158,224,33,163,39,159,208
1749,58,8,16,622,716,42,622,59,626,258
1750,61,8,16,640,843,45,640,53,645,272
1751,58,8,16,308,409,43,308,49,310,269
1752,58,8,16,425,577,42,425,49,428,277
1753,59,8,16,642,1117,42,643,50,647,261
1754,50,8,16,565,847,38,565,44,569,240
1755,60,8,16,747,1002,45,747,51,752,268
1756,52,8,16,803,1049,40,803,46,809,249
1757,51,8,16,290,377,39,291,44,292,258
1758,47,8,16,192,253,36,193,42,193,228
1759,56,8,16,600,775,41,600,47,604,255
1760,42,8,16,341,475,32,343,35,343,9304
1761,40,8,16,107,139,35,108,78,107,200
1762,50,8,16,301,402,38,301,44,303,238
1763,58,8,16,796,1036,43,796,49,802,280
1764,47,8,16,117,156,35,117,41,117,222
1765,56,8,16,474,686,41,474,47,477,254
1766,49,8,16,686,918,36,686,43,691,248
1767,40,8,16,333,546,31,335,37,335,195
1768,52,8,16,637,867,39,640,44,641,239
1769,45,8,16,442,657,34,442,40,445,237
1770,57,8,16,657,850,43,657,48,662,256
1771,80,8,20,11980,17609,58,11988,67,12073,344
1772,73,8,20,6896,8451,82,6896,61,6949,356
1773,86,8,20,12791,18664,61,12791,72,12890,11549
1774,77,8,20,9784,14840,62,9784,79,9860,351
1775,85,8,20,4717,5982,62,4717,71,4753,387
1776,72,8,20,6086,7770,53,6086,62,6133,317
1777,70,8,20,12381,16249,50,12382,60,12477,330
1778,68,8,20,12875,19774,49,12875,58,12975,294
1779,54,8,20,291,421,40,291,47,293,246
1780,82,8,20,5517,6874,58,5517,98,5560,346
1781,94,8,20,10061,13708,65,10061,76,10139,395
1782,70,8,20,2008,2713,50,2008,85,2023,347
1783,72,8,20,4001,5912,53,4001,61,4032,312
1784,79,8,20,3265,4987,56,3265,68,3290,11435
1785,71,8,20,2521,3293,57,2521,63,2540,313
1786,80,8,20,4717,6327,57,4717,68,4753,367
1787,39,8,20,354,495,30,354,36,356,197
1788,73,8,20,3445,5613,51,3447,63,3471,343
1789,82,8,20,11202,16393,61,11247,69,11289,348
1790,70,8,20,7814,11554,51,7819,60,7875,324
1791,68,8,20,10773,14973,48,10774,59,10857,301
1792,84,8,20,8386,10724,59,8386,69,8451,352
1793,56,8,20,2149,3142,43,2150,60,2165,306
1794,71,8,20,5842,8037,50,5842,61,5887,307
1795,77,8,20,5031,6363,55,5031,65,5070,339
1796,57,8,20,1145,1590,42,1150,50,1153,257
1797,105,8,20,12465,16256,71,12465,85,12562,436
1798,62,8,20,4934,6161,44,4935,54,4972,276
1799,61,8,20,4187,5553,44,4187,53,4219,273
1800,60,8,20,3020,4247,57,3023,68,3043,9225
